default,amount,grade,years,ownership,income,age,y_pred,y_proba
5882,1,8000,B,2.0,MORTGAGE,40000.0,28,1,0.9
5883,0,8000,B,12.0,MORTGAGE,100000.0,25,0,0.12
5884,0,4000,A,16.0,MORTGAGE,57600.0,23,0,0.05
5885,0,3500,A,0.0,MORTGAGE,58000.0,24,0,0.16
5886,0,15000,D,5.0,OWN,80000.0,35,0,0.2
5887,0,10000,A,5.0,RENT,60000.0,33,0,0.01
5888,0,6400,B,0.0,RENT,55000.0,25,0,0.17
5889,0,11200,A,10.0,OWN,45000.0,47,0,0.11
5890,1,7000,B,6.0,RENT,13000.0,31,1,0.83
5891,0,18000,C,8.0,RENT,65000.0,25,0,0.05
5892,0,8000,E,3.0,RENT,80000.0,22,0,0.2
5893,1,20000,D,10.0,MORTGAGE,190000.0,33,1,0.81
5894,0,10000,A,4.0,RENT,78000.0,21,0,0.14
5895,0,12000,A,9.0,MORTGAGE,125004.0,28,0,0.07
5896,1,10000,E,13.0,RENT,55000.0,22,1,0.91
5897,0,4000,B,2.0,RENT,21000.0,21,0,0.13
5898,1,3200,C,3.0,RENT,24000.0,21,1,0.79
5899,0,17300,D,8.0,MORTGAGE,56400.0,22,0,0.14
5900,1,10000,B,2.0,MORTGAGE,68000.0,23,1,0.75
5901,1,7000,A,23.0,RENT,58000.0,27,1,0.71
5902,0,6500,C,11.0,MORTGAGE,174996.0,37,0,0.2
5903,1,24000,F,1.0,RENT,160000.0,26,1,0.94
5904,1,2500,B,2.0,MORTGAGE,80000.0,24,1,0.89
5905,0,7800,B,3.0,RENT,43000.0,44,0,0.24
5906,0,15000,B,0.0,RENT,100000.0,27,0,0.09
5907,1,25000,F,4.0,MORTGAGE,61365.0,23,1,0.91
5908,1,4800,B,0.0,RENT,65004.0,29,1,0.63
5909,1,6625,C,2.0,RENT,28000.0,21,1,0.82
5910,1,10000,A,2.0,MORTGAGE,45912.0,28,1,0.71
5911,0,17500,C,5.0,MORTGAGE,64700.0,26,0,0.33
5912,1,1500,C,1.0,MORTGAGE,90000.0,23,1,0.84
5913,0,10000,B,18.0,MORTGAGE,120000.0,25,0,0.05
5914,1,10000,D,3.0,RENT,65000.0,23,1,0.82
5915,1,6000,B,5.0,MORTGAGE,49580.0,30,1,0.82
5916,0,4000,C,7.0,MORTGAGE,80000.0,23,0,0.06
5917,1,20000,B,1.0,MORTGAGE,48100.0,27,1,0.86
5918,1,5000,B,12.0,MORTGAGE,58000.0,23,1,0.81
5919,1,15000,B,17.0,MORTGAGE,88268.0,23,1,0.81
5920,1,25000,C,0.0,RENT,106000.0,37,1,0.89
5921,1,2500,A,2.0,RENT,36000.0,22,1,0.8
5922,0,3000,B,8.0,RENT,50000.0,26,0,0.3
5923,1,12000,C,7.0,MORTGAGE,25568.0,25,1,0.88
5924,0,5600,B,3.0,RENT,50000.0,23,0,0.05
5925,1,5000,A,13.0,MORTGAGE,24000.0,26,1,0.89
5926,0,7200,B,2.0,MORTGAGE,53000.0,31,0,0.13
5927,1,18200,B,14.0,RENT,42000.0,22,1,0.84
5928,1,6100,C,6.086331901181525,MORTGAGE,23748.0,30,1,0.88
5929,1,9000,B,2.0,RENT,35000.0,23,1,0.84
5930,0,18000,C,11.0,MORTGAGE,95000.0,27,0,0.26
5931,1,8400,B,4.0,RENT,87000.0,28,1,0.63
5932,0,5000,A,12.0,RENT,69996.0,27,0,0.11
5933,1,33000,E,0.0,MORTGAGE,115000.0,32,1,0.65
5934,1,14500,C,0.0,RENT,45000.0,25,1,0.83
5935,1,25000,B,5.0,MORTGAGE,49600.0,23,1,0.88
5936,0,18000,A,17.0,MORTGAGE,75000.0,22,0,0.04
5937,0,15000,A,6.0,MORTGAGE,91224.0,27,0,0.08
5938,1,20000,C,4.0,MORTGAGE,120602.4,34,1,0.76
5939,0,15000,A,15.0,MORTGAGE,87600.0,34,0,0.09
5940,1,4500,B,2.0,RENT,39000.0,24,1,0.77
5941,0,10000,A,10.0,MORTGAGE,45992.0,23,0,0.03
5942,0,5000,B,0.0,RENT,75000.0,31,0,0.1
5943,1,2000,B,4.0,RENT,32496.0,41,1,0.85
5944,0,20000,B,10.0,MORTGAGE,81600.0,25,0,0.05
5945,1,7125,B,6.086331901181525,MORTGAGE,36648.0,21,1,0.85
5946,1,5000,C,3.0,MORTGAGE,64000.0,28,1,0.95
5947,0,8000,B,0.0,MORTGAGE,90000.0,33,0,0.16
5948,1,8000,A,15.0,RENT,80000.0,25,1,0.89
5949,0,10000,A,2.0,RENT,37200.0,22,0,0.02
5950,1,6600,C,2.0,RENT,30000.0,24,1,0.79
5951,1,2500,A,8.0,RENT,40000.0,30,1,0.91
5952,0,8400,C,3.0,RENT,48000.0,39,0,0.21
5953,1,4375,B,0.0,RENT,14400.0,24,1,0.89
5954,0,5000,A,7.0,MORTGAGE,110000.0,23,0,0.08
5955,0,2000,B,5.0,MORTGAGE,50000.0,27,0,0.18
5956,1,2500,C,2.0,RENT,40000.0,22,1,0.87
5957,1,16000,B,2.0,RENT,96000.0,24,1,0.89
5958,0,6200,A,5.0,MORTGAGE,26500.0,44,0,0.17
5959,1,7000,C,7.0,RENT,35000.0,29,1,0.95
5960,0,7000,C,11.0,RENT,112200.0,28,0,0.2
5961,1,5000,B,2.0,RENT,43900.0,22,1,0.6
5962,0,13125,A,5.0,MORTGAGE,106358.0,28,0,0.08
5963,0,16000,B,5.0,MORTGAGE,41004.0,26,0,0.12
5964,0,2000,B,2.0,RENT,30000.0,25,0,0.34
5965,0,4000,A,5.0,RENT,78000.0,33,0,0.08
5966,1,15000,B,8.0,MORTGAGE,52000.0,24,1,0.88
5967,0,7000,C,6.0,MORTGAGE,36000.0,27,0,0.16
5968,0,14125,A,6.086331901181525,OWN,27800.0,25,0,0.09
5969,0,5000,A,3.0,MORTGAGE,89000.0,37,0,0.06
5970,0,6000,A,0.0,OWN,30000.0,34,0,0.14
5971,1,6000,D,2.0,MORTGAGE,34000.0,24,1,0.85
5972,0,8000,A,2.0,MORTGAGE,64000.0,34,0,0.01
5973,0,12000,B,2.0,RENT,35000.0,22,0,0.15
5974,0,8000,A,0.0,RENT,45000.0,32,0,0.07
5975,0,10000,C,7.0,MORTGAGE,38400.0,24,0,0.06
5976,1,7750,E,2.0,OWN,13920.0,23,1,0.92
5977,0,10000,A,9.0,MORTGAGE,50000.0,26,0,0.26
5978,1,3500,D,20.0,MORTGAGE,96000.0,25,1,0.88
5979,0,5000,A,2.0,MORTGAGE,80000.0,25,0,0.0
5980,1,6500,D,7.0,MORTGAGE,130000.0,26,1,0.8
5981,0,20000,E,6.0,RENT,135000.0,34,0,0.09
5982,0,12000,B,1.0,RENT,95004.0,31,0,0.01
5983,0,10000,B,2.0,OWN,50004.0,24,0,0.14
5984,0,8000,A,16.0,MORTGAGE,86004.0,32,0,0.02
5985,1,15075,C,14.0,RENT,35000.0,31,1,0.94
5986,1,1750,C,3.0,OWN,11440.0,30,1,0.95
5987,0,1500,A,2.0,RENT,32004.0,35,0,0.07
5988,0,6000,B,1.0,RENT,75000.0,23,0,0.01
5989,0,15000,B,2.0,MORTGAGE,110004.0,28,0,0.11
5990,1,10000,D,0.0,RENT,60000.0,29,1,0.76
5991,1,8000,B,10.0,MORTGAGE,49590.0,24,1,0.76
5992,0,6250,A,3.0,MORTGAGE,63177.0,36,0,0.02
5993,0,2400,A,6.0,MORTGAGE,55000.0,28,0,0.12
5994,0,10800,B,4.0,RENT,82600.0,27,0,0.05
5995,0,7500,A,1.0,MORTGAGE,60000.0,51,0,0.19
5996,1,6000,D,6.0,RENT,77200.0,39,1,0.93
5997,1,4000,C,11.0,RENT,39996.0,29,1,0.87
5998,0,9900,D,3.0,RENT,61200.0,36,0,0.19
5999,0,9600,A,7.0,MORTGAGE,44460.0,34,0,0.1
6000,0,24000,A,9.0,MORTGAGE,130104.0,23,0,0.07
6001,1,11000,C,0.0,OWN,20400.0,31,1,0.85
6002,1,8875,B,6.0,MORTGAGE,40000.0,27,1,0.84
6003,1,16500,E,9.0,OWN,96000.0,26,1,0.78
6004,1,5000,B,6.0,RENT,304800.0,53,1,0.84
6005,1,4000,C,6.086331901181525,MORTGAGE,62400.0,31,1,0.86
6006,0,6700,B,3.0,RENT,25700.0,33,0,0.21
6007,1,5000,C,9.0,MORTGAGE,33685.0,22,1,0.95
6008,0,12000,A,9.0,RENT,92341.0,24,0,0.04
6009,0,7500,B,7.0,RENT,96000.0,27,0,0.09
6010,0,20000,B,1.0,MORTGAGE,125000.0,25,0,0.07
6011,1,18000,C,31.0,RENT,36720.0,21,1,0.95
6012,0,10300,B,3.0,RENT,45000.0,21,0,0.27
6013,1,2350,C,0.0,OWN,36000.0,28,1,0.86
6014,0,4000,A,15.0,MORTGAGE,55000.0,23,0,0.1
6015,1,25000,C,12.0,OWN,93000.0,23,1,0.89
6016,0,3300,A,2.0,RENT,28956.0,22,0,0.21
6017,0,8000,A,7.0,RENT,48000.0,41,0,0.02
6018,0,6000,A,4.0,RENT,18200.0,22,0,0.2
6019,1,4000,B,0.0,MORTGAGE,60000.0,22,1,0.71
6020,0,10000,C,2.0,MORTGAGE,80496.0,29,0,0.14
6021,0,4000,C,0.0,RENT,45000.0,21,0,0.23
6022,1,12000,D,6.0,RENT,62496.0,35,1,0.73
6023,0,14000,A,21.0,RENT,128165.0,22,0,0.12
6024,1,12000,D,2.0,OTHER,95000.0,44,1,0.88
6025,1,4000,B,1.0,MORTGAGE,25000.0,24,1,0.85
6026,1,12000,C,8.0,RENT,57780.0,25,1,0.92
6027,0,12600,C,2.0,MORTGAGE,62400.0,22,0,0.12
6028,1,15250,B,2.0,MORTGAGE,52000.0,24,1,0.75
6029,0,6575,A,0.0,MORTGAGE,100000.0,27,0,0.02
6030,0,2600,B,1.0,RENT,28000.0,31,0,0.19
6031,1,5000,C,0.0,RENT,50000.0,28,1,0.87
6032,1,19750,D,5.0,MORTGAGE,55000.0,28,1,0.95
6033,0,20000,B,4.0,RENT,72000.0,27,0,0.15
6034,1,5000,C,1.0,RENT,42000.0,22,1,0.92
6035,0,10000,B,0.0,OWN,70000.0,34,0,0.08
6036,0,4000,A,0.0,MORTGAGE,95000.0,25,0,0.05
6037,0,14400,C,2.0,RENT,42996.0,22,0,0.28
6038,1,2500,E,1.0,RENT,38000.0,25,1,0.86
6039,0,3250,A,0.0,RENT,35000.0,22,0,0.18
6040,0,6900,A,0.0,OWN,40000.0,24,0,0.03
6041,1,10000,D,5.0,RENT,72000.0,30,1,0.79
6042,1,3800,C,14.0,RENT,60000.0,36,1,0.95
6043,0,15000,A,4.0,RENT,60000.0,24,0,0.02
6044,1,12000,B,20.0,MORTGAGE,87000.0,27,1,0.8
6045,0,8400,A,5.0,MORTGAGE,117014.0,25,0,0.09
6046,1,7000,C,6.086331901181525,RENT,42000.0,26,1,0.93
6047,1,10000,C,3.0,MORTGAGE,65000.0,31,1,0.89
6048,0,8000,B,5.0,RENT,64000.0,23,0,0.2
6049,0,5000,A,6.0,MORTGAGE,140000.0,30,0,0.08
6050,1,5500,B,5.0,MORTGAGE,40000.0,26,1,0.78
6051,1,7000,A,9.0,RENT,32340.0,22,1,0.81
6052,1,20000,F,8.0,MORTGAGE,170000.0,28,1,0.96
6053,1,8300,A,0.0,RENT,30000.0,25,1,0.65
6054,1,7000,E,0.0,RENT,40000.0,24,1,0.87
6055,0,6500,B,7.0,MORTGAGE,48000.0,22,0,0.05
6056,0,14000,A,31.0,RENT,66000.0,26,0,0.14
6057,0,14000,A,6.0,MORTGAGE,60000.0,24,0,0.18
6058,0,20000,A,12.0,RENT,160000.0,22,0,0.16
6059,1,3250,A,0.0,RENT,8000.0,23,1,0.83
6060,1,4750,D,2.0,RENT,14000.0,22,1,0.94
6061,0,10000,C,13.0,MORTGAGE,49600.0,25,0,0.24
6062,1,12750,D,3.0,RENT,58000.0,22,1,0.76
6063,0,6000,B,20.0,MORTGAGE,77000.0,31,0,0.14
6064,1,2600,D,6.086331901181525,RENT,15000.0,29,1,0.98
6065,1,8000,D,6.0,MORTGAGE,46680.0,37,1,0.89
6066,1,25000,F,3.0,MORTGAGE,75000.0,24,1,0.9
6067,0,12000,A,4.0,RENT,86000.0,27,0,0.04
6068,1,13000,B,2.0,RENT,45000.0,55,1,0.92
6069,0,4200,A,8.0,MORTGAGE,75000.0,29,0,0.08
6070,1,3000,D,5.0,RENT,60000.0,34,1,0.95
6071,1,3000,C,2.0,RENT,55000.0,37,1,0.9
6072,1,10000,B,6.0,RENT,26000.0,24,1,0.88
6073,0,14000,A,48.0,MORTGAGE,58000.0,29,0,0.19
6074,1,20000,D,2.0,MORTGAGE,115000.0,41,1,0.89
6075,1,10000,C,13.0,MORTGAGE,80000.0,34,1,0.8
6076,0,4000,C,20.0,OWN,35000.0,25,0,0.22
6077,1,14500,B,14.0,MORTGAGE,64656.0,24,1,0.81
6078,0,12000,A,11.0,MORTGAGE,110000.0,37,0,0.02
6079,1,5000,C,0.0,RENT,24000.0,23,1,0.79
6080,0,4400,C,14.0,RENT,95459.0,26,0,0.1
6081,0,10000,B,4.0,OWN,100000.0,52,0,0.22
6082,0,1500,B,5.0,RENT,40000.0,21,0,0.15
6083,0,13000,B,0.0,RENT,50000.0,22,0,0.27
6084,1,1200,A,6.0,MORTGAGE,38304.0,27,1,0.86
6085,1,15250,E,5.0,RENT,28080.0,22,1,0.9
6086,1,6000,A,33.0,MORTGAGE,42000.0,24,1,0.71
6087,1,24000,B,1.0,RENT,120000.0,24,1,0.85
6088,1,23975,B,18.0,RENT,49896.0,24,1,0.85
6089,1,6000,C,1.0,RENT,36000.0,22,1,0.94
6090,0,10000,D,3.0,RENT,80000.0,29,0,0.18
6091,0,12000,A,10.0,MORTGAGE,95000.0,22,0,0.02
6092,1,6400,B,5.0,RENT,30500.0,25,1,0.815
6093,1,15000,B,18.0,MORTGAGE,110000.0,32,1,0.76
6094,1,12000,A,4.0,MORTGAGE,35400.0,26,1,0.93
6095,1,2200,A,8.0,RENT,17004.0,29,1,0.85
6096,1,11525,C,0.0,RENT,30000.0,43,1,0.88
6097,0,24000,A,3.0,MORTGAGE,200000.0,24,0,0.11
6098,1,2800,C,6.0,MORTGAGE,100843.0,35,1,0.89
6099,0,30000,D,4.0,MORTGAGE,68000.0,27,0,0.28
6100,1,12000,C,8.0,MORTGAGE,81000.0,29,1,0.8
6101,1,5000,C,8.0,MORTGAGE,138996.0,25,1,0.78
6102,1,2200,B,6.0,MORTGAGE,18000.0,30,1,0.8
6103,1,20000,B,3.0,RENT,85000.0,26,1,0.8
6104,0,14000,B,0.0,OTHER,58000.0,29,0,0.13
6105,1,5000,E,3.0,RENT,70000.0,26,1,0.88
6106,1,4000,D,21.0,RENT,105000.0,27,1,0.81
6107,1,8000,D,13.0,MORTGAGE,60000.0,26,1,0.83
6108,0,6000,A,8.0,RENT,38000.0,25,0,0.02
6109,1,4000,B,3.0,MORTGAGE,75000.0,27,1,0.82
6110,1,1500,C,1.0,RENT,9600.0,30,1,0.87
6111,0,4000,D,27.0,RENT,45000.0,23,0,0.09
6112,1,10000,F,4.0,RENT,45600.0,30,1,0.92
6113,1,20000,C,16.0,RENT,85000.0,33,1,0.81
6114,0,5000,A,8.0,MORTGAGE,101000.0,33,0,0.06
6115,1,9000,C,0.0,RENT,26000.0,22,1,0.95
6116,1,8000,D,3.0,OWN,52000.0,38,1,0.86
6117,1,15000,C,21.0,RENT,48000.0,24,1,0.84
6118,0,5000,B,8.0,RENT,72000.0,28,0,0.11
6119,0,13600,B,26.0,RENT,73000.0,25,0,0.09
6120,1,21000,D,6.0,MORTGAGE,85000.0,29,1,0.92
6121,1,5000,C,8.0,RENT,48000.0,32,1,0.94
6122,1,10000,B,3.0,MORTGAGE,170004.0,25,1,0.91
6123,1,8000,B,1.0,OWN,24996.0,23,1,0.84
6124,1,1000,B,17.0,OWN,45600.0,23,1,0.82
6125,1,10000,D,3.0,RENT,45000.0,22,1,0.86
6126,1,5000,D,8.0,MORTGAGE,60000.0,26,1,0.86
6127,1,11000,C,6.086331901181525,OWN,34000.0,38,1,0.9
6128,1,7000,A,3.0,MORTGAGE,113000.0,24,1,0.67
6129,1,5000,C,3.0,RENT,35028.0,37,1,0.93
6130,0,5500,A,0.0,RENT,30000.0,36,0,0.12
6131,1,3000,D,6.0,RENT,63000.0,23,1,0.86
6132,0,7000,C,7.0,MORTGAGE,81996.0,22,0,0.26
6133,1,5100,C,4.0,MORTGAGE,70000.0,31,1,0.9
6134,1,5000,B,7.0,MORTGAGE,86700.0,27,1,0.71
6135,0,7000,B,2.0,MORTGAGE,23500.0,24,0,0.21
6136,0,7000,A,5.0,MORTGAGE,74400.0,50,0,0.02
6137,1,8575,E,0.0,RENT,27840.0,29,1,0.77
6138,1,25000,E,3.0,RENT,60000.0,25,1,0.94
6139,1,1000,C,20.0,RENT,30035.0,25,1,0.89
6140,1,6250,C,1.0,OWN,29000.0,28,1,0.9
6141,0,17500,A,3.0,MORTGAGE,152000.0,26,0,0.0
6142,1,25000,D,5.0,RENT,120000.0,24,1,0.92
6143,1,8000,C,1.0,RENT,35000.0,22,1,0.88
6144,1,4000,F,3.0,RENT,20800.0,37,1,0.97
6145,1,25000,B,11.0,OWN,80004.0,24,1,0.64
6146,0,13200,C,1.0,MORTGAGE,95000.0,31,0,0.1
6147,1,15000,C,1.0,RENT,24000.0,22,1,0.76
6148,1,6000,C,1.0,RENT,41600.0,33,1,0.94
6149,1,1800,C,18.0,RENT,53544.0,28,1,0.91
6150,1,15000,D,11.0,MORTGAGE,108000.0,33,1,0.93
6151,1,4800,B,1.0,MORTGAGE,57600.0,23,1,0.76
6152,1,10000,C,3.0,RENT,38000.0,25,1,0.92
6153,1,16000,C,14.0,MORTGAGE,53000.0,23,1,0.89
6154,1,5125,A,5.0,RENT,60000.0,21,1,0.74
6155,0,21125,C,1.0,MORTGAGE,176608.0,28,0,0.1
6156,1,9600,C,19.0,MORTGAGE,61200.0,24,1,0.92
6157,1,6000,C,10.0,RENT,31500.0,27,1,0.82
6158,1,4500,A,0.0,OWN,26880.0,36,1,0.78
6159,1,15000,B,4.0,RENT,150000.0,53,1,0.77
6160,0,7000,A,5.0,RENT,92000.0,29,0,0.18
6161,1,4800,C,8.0,MORTGAGE,46525.0,30,1,0.93
6162,1,27050,D,5.0,RENT,73200.0,26,1,0.89
6163,0,4500,C,8.0,OTHER,140004.0,25,0,0.27
6164,1,10625,B,0.0,RENT,30000.0,26,1,0.87
6165,1,10000,E,12.0,RENT,100000.0,25,1,0.71
6166,1,15000,B,6.0,MORTGAGE,102000.0,23,1,0.85
6167,1,5000,B,4.0,RENT,46500.0,22,1,0.79
6168,1,14000,A,3.0,MORTGAGE,83000.0,21,1,0.72
6169,0,5000,A,1.0,MORTGAGE,225000.0,28,0,0.09
6170,1,1500,C,2.0,RENT,38000.0,22,1,0.91
6171,1,16000,D,4.0,MORTGAGE,50000.0,22,1,0.92
6172,0,7000,A,4.0,MORTGAGE,100000.0,28,0,0.0
6173,1,15000,F,2.0,MORTGAGE,78000.0,29,1,0.84
6174,1,30000,A,5.0,OWN,125000.0,31,1,0.74
6175,1,16000,C,3.0,RENT,45000.0,27,1,0.91
6176,0,10000,B,13.0,RENT,96500.0,29,0,0.08
6177,0,2600,A,3.0,RENT,100000.0,25,0,0.13
6178,0,2500,A,7.0,MORTGAGE,33360.0,24,0,0.2
6179,1,15000,C,11.0,RENT,60000.0,23,1,0.81
6180,1,18000,A,4.0,RENT,50000.0,24,1,0.8
6181,0,15000,D,3.0,RENT,61584.0,27,0,0.19
6182,0,25000,B,12.0,MORTGAGE,125000.0,29,0,0.06
6183,1,20000,B,5.0,MORTGAGE,94000.0,25,1,0.8
6184,1,6000,B,0.0,RENT,30000.0,48,1,0.79
6185,1,6000,D,5.0,RENT,171000.0,28,1,0.86
6186,1,23000,D,6.0,MORTGAGE,155142.0,26,1,0.9
6187,0,15000,A,5.0,RENT,48000.0,23,0,0.13
6188,0,11625,B,4.0,MORTGAGE,96000.0,26,0,0.04
6189,0,8000,B,5.0,OWN,24000.0,22,0,0.22
6190,0,10000,B,10.0,RENT,75000.0,24,0,0.02
6191,1,16000,C,4.0,RENT,60000.0,42,1,0.82
6192,1,13750,C,2.0,MORTGAGE,46996.0,37,1,0.89
6193,0,2000,A,3.0,MORTGAGE,132000.0,26,0,0.09
6194,1,16000,C,2.0,MORTGAGE,45000.0,24,1,0.96
6195,0,3200,C,0.0,RENT,23040.0,25,0,0.18
6196,1,10000,A,0.0,RENT,85000.0,22,1,0.82
6197,0,5600,A,1.0,RENT,19800.0,24,0,0.24
6198,1,12000,C,11.0,MORTGAGE,61000.0,22,1,0.84
6199,0,4000,A,5.0,MORTGAGE,44000.0,25,0,0.04
6200,0,6000,A,21.0,MORTGAGE,90000.0,25,0,0.06
6201,1,12000,C,3.0,RENT,60000.0,25,1,0.87
6202,1,6600,B,0.0,RENT,26240.0,37,1,0.85
6203,1,4800,A,7.0,MORTGAGE,102000.0,30,1,0.66
6204,1,18000,C,5.0,MORTGAGE,72000.0,23,1,0.82
6205,0,11600,B,0.0,RENT,71000.0,26,0,0.04
6206,1,5000,C,4.0,RENT,33000.0,27,1,0.98
6207,0,2400,A,3.0,MORTGAGE,38769.12,34,0,0.1
6208,0,4500,B,0.0,RENT,24000.0,22,0,0.24
6209,1,6200,G,16.0,MORTGAGE,62900.0,36,1,0.97
6210,1,14000,B,6.0,OWN,45760.0,27,1,0.71
6211,0,12000,A,11.0,RENT,49268.48,32,0,0.09
6212,0,9000,B,5.0,RENT,42597.0,33,0,0.23
6213,1,8400,C,0.0,RENT,50000.0,42,1,0.6833333333333335
6214,1,10000,B,1.0,OWN,60000.0,29,1,0.68
6215,0,14000,C,12.0,RENT,122000.0,23,0,0.03
6216,1,20000,B,3.0,MORTGAGE,80400.0,28,1,0.81
6217,0,3000,B,4.0,RENT,28000.0,24,0,0.25
6218,0,15000,C,7.0,MORTGAGE,38400.0,24,0,0.2
6219,0,2500,A,0.0,RENT,22000.0,23,0,0.15
6220,0,5000,A,20.0,OWN,66000.0,22,0,0.08
6221,1,2400,B,8.0,RENT,43080.0,22,1,0.92
6222,0,2375,B,3.0,RENT,60000.0,32,0,0.09
6223,0,20000,B,9.0,MORTGAGE,107496.0,26,0,0.11
6224,1,10000,A,20.0,RENT,30000.0,25,1,0.82
6225,0,15000,D,7.0,RENT,100896.0,24,0,0.29
6226,0,15000,B,0.0,MORTGAGE,88000.0,22,0,0.2
6227,0,5575,A,5.0,RENT,28800.0,25,0,0.05
6228,1,15850,B,15.0,OTHER,78411.0,30,1,0.77
6229,0,1500,C,0.0,RENT,30000.0,27,0,0.23
6230,1,15000,E,0.0,MORTGAGE,89000.0,27,1,0.9
6231,1,1000,D,0.0,RENT,36000.0,70,1,0.86
6232,0,8000,C,1.0,RENT,50000.0,27,0,0.17
6233,1,8875,A,2.0,RENT,23000.0,23,1,0.85
6234,0,7000,C,17.0,RENT,72000.0,23,0,0.05
6235,0,12650,A,6.0,RENT,60000.0,27,0,0.06
6236,1,7000,D,5.0,MORTGAGE,57000.0,26,1,0.89
6237,1,6000,D,3.0,RENT,39000.0,24,1,0.89
6238,1,13000,C,1.0,OWN,39689.0,23,1,0.9
6239,1,5000,A,16.0,MORTGAGE,70000.0,24,1,0.76
6240,1,4000,B,10.0,RENT,48000.0,24,1,0.84
6241,0,5000,A,1.0,MORTGAGE,115000.0,27,0,0.0
6242,1,8025,C,11.0,MORTGAGE,55000.0,28,1,0.83
6243,1,20000,B,2.0,RENT,51000.0,37,1,0.87
6244,1,1500,B,11.0,MORTGAGE,58000.0,36,1,0.83
6245,1,7000,C,3.0,RENT,33198.0,24,1,0.83
6246,1,8475,C,13.0,MORTGAGE,122708.0,24,1,0.86
6247,0,14400,C,4.0,RENT,70000.0,24,0,0.17
6248,0,10000,A,12.0,MORTGAGE,80000.0,23,0,0.01
6249,1,9000,B,5.0,MORTGAGE,35000.0,22,1,0.75
6250,1,5000,D,0.0,RENT,50000.0,38,1,0.89
6251,1,7500,C,31.0,RENT,38400.0,22,1,0.93
6252,1,15000,B,5.0,RENT,50000.0,22,1,0.9
6253,1,6000,B,2.0,RENT,30000.0,22,1,0.97
6254,0,10000,A,11.0,RENT,60000.0,37,0,0.11
6255,1,7700,C,6.0,MORTGAGE,100000.0,26,1,0.83
6256,1,10000,C,3.0,MORTGAGE,34000.0,31,1,0.94
6257,1,12000,D,1.0,RENT,57840.0,23,1,0.84
6258,1,13800,C,4.0,RENT,33036.0,33,1,0.93
6259,1,4000,D,2.0,RENT,53000.0,27,1,0.87
6260,0,6000,B,4.0,RENT,50650.0,22,0,0.2
6261,1,24500,D,2.0,MORTGAGE,120000.0,29,1,0.94
6262,1,10000,B,0.0,MORTGAGE,275000.0,26,1,0.85
6263,0,12000,D,11.0,MORTGAGE,300000.0,26,0,0.29
6264,1,25000,D,9.0,MORTGAGE,175000.0,52,1,0.96
6265,1,4200,D,8.0,MORTGAGE,38496.0,26,1,0.78
6266,1,9800,A,9.0,MORTGAGE,50000.0,25,1,0.72
6267,1,24250,B,15.0,MORTGAGE,77052.0,20,1,0.91
6268,1,6000,B,0.0,RENT,25200.0,25,1,0.91
6269,1,4800,B,5.0,RENT,50000.0,25,1,0.73
6270,0,25000,C,2.0,RENT,49861.0,28,0,0.22
6271,1,1000,B,0.0,MORTGAGE,25200.0,22,1,0.84
6272,0,20000,E,9.0,OWN,127000.0,25,0,0.05
6273,0,12000,A,5.0,RENT,65000.0,24,0,0.04
6274,0,15000,C,1.0,RENT,67000.0,29,0,0.06
6275,1,13000,D,3.0,RENT,120000.0,26,1,0.85
6276,0,16000,B,15.0,MORTGAGE,70000.0,23,0,0.12
6277,1,4500,C,3.0,RENT,50000.0,30,1,0.95
6278,1,9000,C,0.0,MORTGAGE,39000.0,26,1,0.92
6279,1,7000,A,5.0,RENT,42000.0,33,1,0.74
6280,0,27050,C,4.0,RENT,60000.0,66,0,0.19
6281,0,12000,B,8.0,MORTGAGE,105000.0,28,0,0.03
6282,0,15000,A,5.0,RENT,100000.0,26,0,0.05
6283,1,2500,C,14.0,RENT,48000.0,47,1,0.95
6284,1,7000,D,4.0,RENT,230000.0,35,1,0.97
6285,1,1600,A,0.0,RENT,35000.0,23,1,0.73
6286,1,2000,C,1.0,MORTGAGE,27600.0,24,1,0.94
6287,1,11800,C,5.0,RENT,76000.0,26,1,0.94
6288,0,2800,C,4.0,MORTGAGE,25000.0,21,0,0.13
6289,0,12875,A,4.0,MORTGAGE,57000.0,22,0,0.15
6290,1,10000,D,4.0,RENT,30000.0,24,1,0.73
6291,0,6500,B,1.0,MORTGAGE,110000.0,25,0,0.02
6292,1,20000,B,5.0,RENT,98652.0,28,1,0.71
6293,0,1500,A,2.0,RENT,18700.0,26,0,0.08
6294,0,35000,A,0.0,MORTGAGE,144000.0,35,0,0.03
6295,0,17500,E,3.0,RENT,44000.0,28,0,0.22
6296,0,21600,B,15.0,MORTGAGE,116000.0,32,0,0.26
6297,1,5000,A,6.086331901181525,RENT,32400.0,29,1,0.8
6298,1,9000,C,2.0,OWN,33300.0,23,1,0.9
6299,0,6375,A,4.0,RENT,44000.0,25,0,0.04
6300,0,16800,A,4.0,RENT,97000.0,26,0,0.12
6301,0,4200,A,11.0,RENT,93000.0,27,0,0.11
6302,1,6625,B,3.0,RENT,24947.3,33,1,0.77
6303,1,10000,A,6.0,MORTGAGE,50000.0,26,1,0.74
6304,0,9000,A,0.0,MORTGAGE,130000.0,28,0,0.13
6305,0,6000,C,2.0,MORTGAGE,80000.0,30,0,0.05
6306,0,4800,A,0.0,RENT,80000.0,49,0,0.07
6307,0,6000,A,12.0,MORTGAGE,45000.0,31,0,0.19
