default,amount,grade,years,ownership,income,age,y_pred,y_proba
6574,1,24000,F,4.0,OWN,600000.0,42,1,0.84
6575,0,8000,A,8.0,MORTGAGE,50648.0,26,0,0.15
6576,1,8000,D,7.0,RENT,70000.0,25,1,0.91
6577,0,11500,A,3.0,MORTGAGE,60000.0,26,0,0.07
6578,0,16800,C,2.0,RENT,60000.0,22,0,0.11
6579,1,5000,F,1.0,RENT,39000.0,24,1,0.93
6580,1,9000,E,6.0,MORTGAGE,70000.0,26,1,0.85
6581,1,16000,C,3.0,RENT,80000.0,29,1,0.8
6582,1,12000,C,4.0,RENT,50000.0,29,1,0.89
6583,0,20000,B,1.0,MORTGAGE,145000.0,32,0,0.03
6584,1,2000,A,3.0,MORTGAGE,46800.0,27,1,0.82
6585,0,12000,A,4.0,RENT,86000.0,27,0,0.02
6586,0,6000,A,13.0,MORTGAGE,39600.0,23,0,0.17
6587,1,4500,B,16.0,RENT,60000.0,23,1,0.84
6588,0,12000,B,13.0,MORTGAGE,63150.0,23,0,0.11
6589,1,12000,E,24.0,RENT,32800.0,29,1,0.8
6590,0,10775,B,6.0,RENT,30000.0,23,0,0.25
6591,1,25000,E,0.0,OWN,140000.0,34,1,0.89
6592,1,9000,A,5.0,RENT,85004.0,27,1,0.67
6593,0,2150,C,1.0,RENT,24000.0,27,0,0.12
6594,0,2100,B,2.0,MORTGAGE,21403.2,27,0,0.15
6595,1,3200,D,5.0,RENT,60000.0,22,1,0.97
6596,0,7200,C,6.0,RENT,50000.0,36,0,0.04
6597,1,24250,C,2.0,RENT,60000.0,25,1,0.75
6598,1,1000,D,5.0,MORTGAGE,45727.2,27,1,0.83
6599,0,1000,D,3.0,RENT,25000.0,22,0,0.16
6600,0,20000,B,4.0,RENT,85000.0,25,0,0.14
6601,0,15000,D,2.0,RENT,72000.0,26,0,0.05
6602,0,10000,C,2.0,RENT,110000.0,28,0,0.12
6603,0,4000,B,6.086331901181525,RENT,25200.0,25,0,0.2633333333333333
6604,1,5000,E,3.0,RENT,43000.0,24,1,0.94
6605,0,12000,A,8.0,RENT,70000.0,31,0,0.04
6606,0,7500,B,0.0,MORTGAGE,91000.0,24,0,0.08
6607,0,21000,B,10.0,MORTGAGE,175000.0,38,0,0.05
6608,0,9000,B,8.0,MORTGAGE,40000.0,21,0,0.26
6609,1,12000,B,2.0,RENT,42000.0,24,1,0.71
6610,0,8000,B,3.0,RENT,60000.0,23,0,0.08
6611,0,12500,B,9.0,MORTGAGE,150000.0,25,0,0.06
6612,0,10000,D,6.086331901181525,MORTGAGE,60000.0,25,0,0.19
6613,1,7000,E,7.0,RENT,43000.0,23,1,0.9
6614,1,6000,C,9.0,MORTGAGE,50400.0,25,1,0.91
6615,1,3000,B,1.0,RENT,20000.0,30,1,0.78
6616,0,5000,A,5.0,RENT,32000.0,28,0,0.16
6617,1,3500,A,0.0,MORTGAGE,86964.0,23,1,0.77
6618,0,15000,B,3.0,MORTGAGE,61104.0,31,0,0.09
6619,0,6250,D,0.0,MORTGAGE,25000.0,26,0,0.2
6620,0,7000,B,6.0,RENT,80400.0,26,0,0.04
6621,0,10000,D,0.0,RENT,70000.0,36,0,0.15
6622,1,2200,B,8.0,RENT,26004.0,23,1,0.9
6623,0,8400,D,7.0,MORTGAGE,60000.0,25,0,0.03
6624,0,2000,B,3.0,RENT,53000.0,24,0,0.21
6625,0,12000,A,5.0,MORTGAGE,48000.0,27,0,0.18
6626,1,9000,D,16.0,RENT,33600.0,22,1,0.86
6627,1,3000,B,5.0,RENT,27600.0,32,1,0.81
6628,1,14500,D,6.0,RENT,48000.0,42,1,0.87
6629,1,10000,A,4.0,MORTGAGE,65000.0,30,1,0.66
6630,0,5000,A,7.0,RENT,66240.0,27,0,0.06
6631,0,7500,B,9.0,RENT,780000.0,37,0,0.17
6632,1,3000,B,2.0,MORTGAGE,32900.0,21,1,0.91
6633,0,20000,C,4.0,MORTGAGE,100000.0,29,0,0.19
6634,0,10000,B,6.0,RENT,40000.0,25,0,0.06
6635,0,7700,B,3.0,MORTGAGE,46000.0,41,0,0.1
6636,0,6000,A,16.0,MORTGAGE,51000.0,21,0,0.08
6637,0,14700,A,2.0,OTHER,82000.0,24,0,0.14
6638,1,1325,C,0.0,RENT,24000.0,25,1,0.8
6639,0,4800,A,6.086331901181525,OWN,12000.0,38,0,0.13
6640,0,19200,B,5.0,RENT,89000.0,45,0,0.15
6641,0,10000,B,3.0,RENT,55000.0,39,0,0.1175
6642,1,9000,B,1.0,RENT,60989.0,28,1,0.8
6643,1,15000,D,14.0,RENT,54000.0,25,1,0.87
6644,1,7000,B,1.0,RENT,62400.0,30,1,0.74
6645,1,11200,C,1.0,MORTGAGE,91200.0,25,1,0.73
6646,0,15000,B,1.0,MORTGAGE,88000.0,23,0,0.13
6647,1,12000,B,3.0,OWN,56600.0,23,1,0.75
6648,0,6000,A,11.0,MORTGAGE,154000.0,24,0,0.03
6649,1,6000,A,7.0,RENT,27000.0,31,1,0.88
6650,1,5000,D,19.0,MORTGAGE,58000.0,24,1,0.95
6651,0,11000,A,6.0,OWN,75000.0,25,0,0.05
6652,0,30000,B,2.0,MORTGAGE,129996.0,23,0,0.02
6653,1,13000,C,4.0,RENT,36000.0,23,1,0.82
6654,1,5000,D,4.0,RENT,24000.0,22,1,0.87
6655,0,12500,A,2.0,RENT,182500.0,39,0,0.23
6656,0,19000,B,3.0,RENT,72000.0,23,0,0.08
6657,1,10000,C,0.0,RENT,25368.0,29,1,0.74
6658,1,6000,C,0.0,RENT,22800.0,25,1,0.84
6659,1,5000,C,3.0,RENT,70000.0,44,1,0.76
6660,1,25000,D,13.0,RENT,69996.0,25,1,0.94
6661,1,9600,C,9.0,MORTGAGE,47000.0,24,1,0.9
6662,0,4000,A,3.0,MORTGAGE,28800.0,37,0,0.08
6663,1,2100,B,17.0,MORTGAGE,55963.0,25,1,0.88
6664,1,7500,C,20.0,MORTGAGE,39996.0,24,1,0.92
6665,0,6000,C,5.0,MORTGAGE,180000.0,43,0,0.16
6666,0,8400,B,4.0,MORTGAGE,54000.0,25,0,0.12
6667,1,4350,C,3.0,RENT,12000.0,25,1,0.87
6668,0,3100,A,4.0,MORTGAGE,56004.0,27,0,0.02
6669,0,13500,A,4.0,MORTGAGE,100000.0,22,0,0.01
6670,1,3500,C,0.0,MORTGAGE,128000.0,27,1,0.58
6671,0,7775,A,0.0,MORTGAGE,42000.0,43,0,0.09
6672,1,9000,D,6.0,RENT,36000.0,39,1,0.84
6673,1,3000,C,0.0,RENT,16800.0,31,1,0.91
6674,1,18000,F,9.0,MORTGAGE,95000.0,31,1,0.96
6675,1,16000,D,8.0,MORTGAGE,95000.0,24,1,0.84
6676,1,5500,C,3.0,RENT,57000.0,26,1,0.86
6677,0,20000,C,3.0,RENT,175000.0,32,0,0.12
6678,1,9000,D,3.0,RENT,60000.0,31,1,0.9
6679,1,7000,C,28.0,MORTGAGE,62400.0,23,1,0.88
6680,1,15000,B,11.0,MORTGAGE,72000.0,49,1,0.77
6681,0,1600,B,0.0,RENT,15360.0,21,0,0.09
6682,1,1500,B,11.0,RENT,39600.0,28,1,0.81
6683,1,24000,D,3.0,MORTGAGE,80500.0,26,1,0.85
6684,1,14000,A,0.0,RENT,30548.0,27,1,0.72
6685,1,3000,B,1.0,RENT,18000.0,22,1,0.93
6686,0,11000,B,3.0,RENT,90000.0,35,0,0.05
6687,0,2925,B,5.0,RENT,27000.0,22,0,0.14
6688,0,25000,C,1.0,RENT,52000.0,23,0,0.07
6689,0,35000,A,16.0,MORTGAGE,106000.0,22,0,0.08
6690,1,2200,A,11.0,MORTGAGE,45000.0,31,1,0.77
6691,0,12000,A,1.0,RENT,85000.0,25,0,0.05
6692,1,9450,B,0.0,RENT,23004.0,36,1,0.82
6693,1,15000,B,8.0,MORTGAGE,80000.0,26,1,0.8
6694,0,20000,C,27.0,MORTGAGE,98000.0,23,0,0.13
6695,1,1000,D,1.0,RENT,12240.0,22,1,0.93
6696,1,3000,D,2.0,RENT,42000.0,35,1,0.94
6697,1,5000,A,12.0,RENT,41000.0,22,1,0.82
6698,1,25300,B,14.0,RENT,95000.0,23,1,0.77
6699,1,12000,B,15.0,MORTGAGE,75000.0,41,1,0.74
6700,0,12000,A,2.0,RENT,73200.0,28,0,0.07
6701,1,24000,C,4.0,RENT,78000.0,23,1,0.93
6702,1,8000,C,2.0,RENT,48000.0,25,1,0.93
6703,1,18000,A,5.0,RENT,54000.0,24,1,0.74
6704,0,6000,A,15.0,MORTGAGE,60000.0,32,0,0.07
6705,1,8000,D,6.0,RENT,50000.0,21,1,0.95
6706,1,18000,A,7.0,RENT,115000.0,23,1,0.76
6707,0,3500,D,14.0,MORTGAGE,75500.0,28,0,0.14
6708,1,10000,D,3.0,MORTGAGE,40000.0,24,1,0.85
6709,1,15000,B,13.0,MORTGAGE,125000.0,28,1,0.78
6710,0,6000,C,3.0,MORTGAGE,54000.0,40,0,0.16
6711,1,3000,B,30.0,OWN,35000.0,34,1,0.81
6712,1,5000,C,0.0,OWN,30000.0,31,1,0.94
6713,0,10000,B,2.0,RENT,165000.0,24,0,0.0
6714,1,8000,B,1.0,RENT,42000.0,24,1,0.89
6715,0,9000,B,2.0,RENT,57500.0,23,0,0.08
6716,1,1200,A,6.0,RENT,39996.0,34,1,0.84
6717,0,11000,D,29.0,MORTGAGE,70000.0,27,0,0.17
6718,0,5000,B,18.0,MORTGAGE,70000.0,26,0,0.08
6719,0,15000,C,3.0,RENT,85100.0,24,0,0.17
6720,1,9000,D,31.0,MORTGAGE,70000.0,48,1,0.84
6721,0,8000,B,11.0,RENT,135000.0,25,0,0.13
6722,1,15000,C,1.0,MORTGAGE,68000.0,34,1,0.86
6723,1,9000,D,8.0,OWN,44000.0,24,1,0.85
6724,1,4000,D,26.0,RENT,34000.0,36,1,0.89
6725,1,12000,B,3.0,RENT,50000.0,22,1,0.8
6726,0,8000,B,18.0,MORTGAGE,82000.0,31,0,0.07
6727,1,20000,B,0.0,RENT,160000.0,34,1,0.8
6728,1,2225,A,0.0,MORTGAGE,120000.0,31,1,0.65
6729,0,8000,A,7.0,RENT,65000.0,22,0,0.05
6730,0,1500,B,4.0,MORTGAGE,25632.0,24,0,0.25
6731,1,10000,C,0.0,RENT,26400.0,22,1,0.91
6732,0,4800,B,0.0,RENT,48000.0,24,0,0.07
6733,1,10000,A,0.0,OWN,68700.0,27,1,0.71
6734,1,8000,C,1.0,MORTGAGE,84000.0,23,1,0.85
6735,1,3000,B,10.0,RENT,30000.0,23,1,0.86
6736,1,9000,D,8.0,MORTGAGE,39000.0,27,1,0.85
6737,0,30000,D,0.0,RENT,171600.0,25,0,0.1
6738,0,30000,D,7.0,RENT,90000.0,36,0,0.07
6739,0,10000,C,2.0,RENT,33280.0,22,0,0.24
6740,0,9200,B,3.0,RENT,62000.0,28,0,0.21
6741,1,8000,C,0.0,RENT,88500.0,23,1,0.81
6742,1,1500,C,13.0,MORTGAGE,80000.0,31,1,0.78
6743,1,15000,B,7.0,MORTGAGE,62004.0,23,1,0.75
6744,1,3000,B,3.0,RENT,40000.0,28,1,0.87
6745,1,10000,C,11.0,RENT,140000.0,32,1,0.79
6746,1,2400,B,7.0,RENT,46800.0,30,1,0.78
6747,0,11500,B,4.0,RENT,73000.0,37,0,0.08
6748,1,6300,C,7.0,RENT,50724.0,22,1,0.88
6749,0,16700,A,24.0,MORTGAGE,33400.0,28,0,0.1
6750,0,10000,A,0.0,MORTGAGE,63132.0,22,0,0.07
6751,0,8000,C,8.0,MORTGAGE,60000.0,25,0,0.12
6752,0,6000,B,5.0,RENT,45000.0,24,0,0.12
6753,0,13000,C,2.0,RENT,65000.0,37,0,0.23
6754,1,10000,B,4.0,MORTGAGE,54000.0,21,1,0.87
6755,1,24250,D,18.0,RENT,104000.0,39,1,0.92
6756,1,1250,B,35.0,RENT,26000.0,31,1,0.8
6757,0,5200,A,10.0,MORTGAGE,63599.0,36,0,0.03
6758,0,3800,A,1.0,OWN,15523.0,34,0,0.1
6759,1,9200,A,16.0,RENT,29000.0,26,1,0.8
6760,0,5500,A,4.0,MORTGAGE,61766.0,39,0,0.03
6761,1,25000,D,4.0,RENT,200000.0,28,1,0.98
6762,0,6000,A,6.0,MORTGAGE,70000.0,24,0,0.23
6763,0,9050,A,3.0,MORTGAGE,108000.0,24,0,0.22
6764,1,6000,A,0.0,MORTGAGE,52800.0,25,1,0.74
6765,1,5000,C,11.0,RENT,51000.0,30,1,0.92
6766,1,1500,B,1.0,RENT,10800.0,30,1,0.81
6767,1,2100,C,5.0,MORTGAGE,24000.0,26,1,0.94
6768,0,20000,A,8.0,MORTGAGE,140000.0,22,0,0.05
6769,1,20000,C,15.0,RENT,50000.0,25,1,0.93
6770,1,5000,C,1.0,MORTGAGE,24000.0,22,1,0.91
6771,1,5500,B,6.086331901181525,RENT,30000.0,31,1,0.87
6772,0,4800,B,5.0,RENT,60000.0,46,0,0.25
6773,1,12000,B,1.0,RENT,75000.0,35,1,0.77
6774,1,5000,B,17.0,RENT,24000.0,30,1,0.86
6775,1,2500,D,2.0,RENT,43000.0,22,1,0.92
6776,1,7000,D,8.0,RENT,45000.0,24,1,0.88
6777,0,2800,A,5.0,RENT,14800.0,21,0,0.24
6778,0,19000,D,4.0,RENT,48384.0,38,0,0.16
6779,1,8000,D,10.0,MORTGAGE,87000.0,22,1,0.83
6780,0,8000,B,2.0,MORTGAGE,72000.0,38,0,0.07
6781,1,3500,B,6.0,RENT,65000.0,32,1,0.75
6782,1,4800,A,8.0,MORTGAGE,70000.0,45,1,0.69
6783,0,16800,B,11.0,MORTGAGE,60000.0,22,0,0.28
6784,1,17500,C,3.0,MORTGAGE,75000.0,26,1,0.8
6785,1,5000,B,6.086331901181525,RENT,37516.8,23,1,0.92
6786,1,12000,C,4.0,OWN,64500.0,25,1,0.81
6787,0,10000,A,0.0,RENT,45500.0,22,0,0.05
6788,0,2000,B,3.0,RENT,48000.0,25,0,0.09
6789,0,5000,B,2.0,RENT,42000.0,30,0,0.22
6790,0,8000,A,4.0,RENT,50000.0,28,0,0.04
6791,0,15000,A,3.0,OWN,30000.0,22,0,0.08
6792,1,5800,D,0.0,RENT,75000.0,34,1,0.93
6793,1,8000,C,2.0,RENT,37500.0,23,1,0.92
6794,0,6000,B,7.0,RENT,35000.0,22,0,0.25
6795,0,10000,C,3.0,RENT,50000.0,22,0,0.14
6796,1,3000,A,0.0,RENT,23000.0,24,1,0.85
6797,0,15000,B,5.0,OWN,160000.0,25,0,0.04
6798,0,2750,B,3.0,RENT,57120.0,30,0,0.12
6799,0,3000,F,6.0,RENT,23004.0,27,0,0.16
6800,0,20000,B,2.0,RENT,110000.0,23,0,0.11
6801,0,10000,B,6.0,RENT,40000.0,25,0,0.06
6802,1,12000,D,21.0,RENT,75000.0,24,1,0.86
6803,1,7750,C,1.0,MORTGAGE,100000.0,36,1,0.9
6804,1,7500,B,8.0,RENT,30000.0,21,1,0.95
6805,1,3000,C,2.0,RENT,45996.0,24,1,0.9
6806,1,16000,C,4.0,RENT,44400.0,22,1,0.82
6807,1,4200,A,12.0,OWN,32700.0,24,1,0.65
6808,0,9600,B,2.0,MORTGAGE,62100.0,26,0,0.19
6809,0,18000,B,20.0,MORTGAGE,36000.0,26,0,0.2
6810,1,21000,B,2.0,RENT,65000.0,22,1,0.86
6811,1,3000,B,6.0,RENT,43000.0,22,1,0.87
6812,0,3000,A,10.0,MORTGAGE,93000.0,31,0,0.16
6813,1,12000,D,0.0,MORTGAGE,44004.0,27,1,0.91
6814,1,7000,D,7.0,RENT,65000.0,22,1,0.88
6815,1,1500,C,0.0,RENT,17000.0,41,1,0.82
6816,1,14000,B,7.0,MORTGAGE,40000.0,23,1,0.88
6817,1,4200,D,2.0,RENT,30000.0,22,1,0.93
6818,1,35000,C,38.0,RENT,75000.0,36,1,0.87
6819,1,3500,B,1.0,MORTGAGE,67296.0,23,1,0.8
6820,1,14500,A,11.0,MORTGAGE,76500.0,26,1,0.77
6821,1,14500,D,0.0,RENT,42000.0,25,1,0.93
6822,0,1000,A,2.0,RENT,29000.0,26,0,0.13
6823,1,9000,A,10.0,MORTGAGE,91200.0,30,1,0.83
6824,0,9500,A,5.0,RENT,41000.0,23,0,0.12
6825,1,25000,F,17.0,MORTGAGE,95000.0,23,1,0.99
6826,1,4800,D,6.0,RENT,55000.0,28,1,0.91
6827,1,11200,B,1.0,MORTGAGE,35000.0,26,1,0.91
6828,0,5000,A,0.0,RENT,76000.0,25,0,0.1
6829,0,9050,A,3.0,RENT,30000.0,34,0,0.11
6830,0,18000,A,4.0,RENT,82500.0,48,0,0.06
6831,0,8000,A,1.0,MORTGAGE,61000.0,22,0,0.05
6832,0,12000,A,15.0,OWN,51000.0,27,0,0.1
6833,1,4000,A,6.086331901181525,MORTGAGE,42000.0,43,1,0.79
6834,1,14000,B,2.0,OWN,35000.0,23,1,0.73
6835,0,6000,A,2.0,RENT,23198.0,25,0,0.09
6836,0,7500,B,1.0,MORTGAGE,40000.0,24,0,0.15
6837,0,6000,C,0.0,RENT,60000.0,38,0,0.16
6838,1,3800,A,2.0,RENT,13200.0,32,1,0.8
6839,1,10375,C,3.0,RENT,41280.0,25,1,0.95
6840,1,4800,C,12.0,RENT,41504.4,22,1,0.95
6841,1,3000,A,6.086331901181525,OWN,24000.0,28,1,0.87
6842,1,7000,B,8.0,MORTGAGE,52000.0,26,1,0.8
6843,1,15000,D,2.0,MORTGAGE,60000.0,32,1,0.97
6844,0,12000,A,12.0,MORTGAGE,85000.0,26,0,0.05
6845,1,16000,C,5.0,RENT,50000.0,28,1,0.89
6846,0,35000,A,6.0,MORTGAGE,125000.0,23,0,0.08
6847,1,3700,A,26.0,MORTGAGE,40000.0,28,1,0.84
6848,0,3500,A,0.0,RENT,19200.0,35,0,0.21
6849,1,15000,B,12.0,MORTGAGE,64000.0,26,1,0.82
6850,1,13000,C,15.0,MORTGAGE,50000.0,26,1,0.89
6851,1,1500,C,2.0,RENT,44004.0,29,1,0.77
6852,0,10000,A,0.0,RENT,49500.0,37,0,0.09
6853,1,9000,C,2.0,MORTGAGE,91992.0,37,1,0.79
6854,0,7750,B,8.0,MORTGAGE,29000.0,37,0,0.09
6855,1,15000,A,0.0,RENT,140000.0,29,1,0.71
6856,0,2000,B,0.0,RENT,69996.0,30,0,0.08
6857,0,25000,D,0.0,MORTGAGE,97000.0,33,0,0.12
6858,1,15000,B,0.0,MORTGAGE,84000.0,24,1,0.74
6859,1,15600,E,30.0,MORTGAGE,148112.0,25,1,0.79
6860,1,8875,C,3.0,OWN,30000.0,34,1,0.93
6861,0,3000,A,4.0,MORTGAGE,60000.0,22,0,0.06
6862,1,9000,E,11.0,MORTGAGE,237000.0,28,1,0.91
6863,0,6000,B,1.0,RENT,45000.0,26,0,0.2
6864,1,9800,A,12.0,RENT,50000.0,23,1,0.76
6865,1,8000,D,1.0,RENT,75000.0,25,1,0.87
6866,0,13200,D,0.0,MORTGAGE,110000.0,24,0,0.24
6867,0,25000,B,14.0,MORTGAGE,186063.0,29,0,0.19
6868,1,7200,C,14.0,MORTGAGE,64000.0,23,1,0.92
6869,1,15200,C,5.0,MORTGAGE,96000.0,35,1,0.85
6870,0,5400,A,0.0,RENT,33600.0,26,0,0.12
6871,1,8000,C,6.086331901181525,RENT,48000.0,23,1,0.93
6872,1,25000,D,5.0,MORTGAGE,130000.0,33,1,0.95
6873,1,7000,B,1.0,RENT,25000.0,21,1,0.95
6874,0,8000,B,7.0,OWN,70000.0,28,0,0.14
6875,1,14400,B,3.0,MORTGAGE,70000.0,22,1,0.71
6876,1,12000,B,5.0,RENT,72000.0,32,1,0.78
6877,0,6250,A,2.0,MORTGAGE,46500.0,31,0,0.06
6878,0,6800,A,8.0,RENT,68004.0,25,0,0.09
6879,1,15000,E,4.0,MORTGAGE,85008.0,26,1,0.91
6880,1,4000,C,1.0,MORTGAGE,70500.0,28,1,0.88
6881,0,7000,B,32.0,MORTGAGE,59020.51,26,0,0.19
6882,1,2000,C,1.0,RENT,38400.0,25,1,0.89
6883,0,12000,A,4.0,MORTGAGE,200000.0,29,0,0.11
6884,1,2800,A,1.0,RENT,8000.0,21,1,0.93
6885,0,10000,B,19.0,OWN,180000.0,31,0,0.16
6886,0,6000,A,2.0,MORTGAGE,200000.0,37,0,0.13
6887,1,1200,C,10.0,MORTGAGE,90216.0,23,1,0.85
6888,0,13000,E,3.0,RENT,65000.0,22,0,0.24
6889,1,1400,B,0.0,RENT,4080.0,21,1,0.69
6890,0,6200,C,6.0,RENT,29004.0,22,0,0.16
6891,0,8100,A,16.0,MORTGAGE,124000.0,29,0,0.11
6892,0,14000,A,6.0,MORTGAGE,104800.0,38,0,0.02
6893,0,9600,C,4.0,MORTGAGE,62892.0,22,0,0.11
6894,0,20000,B,5.0,RENT,78000.0,28,0,0.18
6895,1,7000,A,6.086331901181525,MORTGAGE,61000.0,24,1,0.7
6896,0,10750,C,0.0,RENT,24996.0,31,0,0.28
6897,0,15000,C,23.0,RENT,45000.0,23,0,0.15
6898,1,1300,C,5.0,RENT,45000.0,24,1,0.81
6899,1,5000,C,0.0,RENT,48000.0,23,1,0.89
6900,1,8450,A,4.0,MORTGAGE,98400.0,26,1,0.66
6901,0,3000,A,9.0,MORTGAGE,48156.0,22,0,0.09
6902,0,1500,A,2.0,RENT,18700.0,26,0,0.09
6903,1,6000,D,11.0,RENT,64668.0,24,1,0.92
6904,1,3600,C,2.0,RENT,55000.0,28,1,0.94
6905,1,19600,D,26.0,RENT,77000.0,33,1,0.88
6906,1,15000,B,37.0,OWN,75000.0,23,1,0.74
6907,1,1000,D,0.0,RENT,15000.0,22,1,0.9
6908,0,14400,A,8.0,MORTGAGE,48000.0,31,0,0.18
6909,0,4000,A,2.0,RENT,42000.0,33,0,0.19
6910,1,12000,A,6.0,MORTGAGE,55635.0,23,1,0.66
6911,1,5000,C,4.0,RENT,33000.0,27,1,0.97
6912,1,3500,D,1.0,RENT,12000.0,22,1,0.91
6913,0,7800,D,7.0,RENT,43955.48,23,0,0.29
6914,1,20000,C,7.0,RENT,110000.0,22,1,0.87
6915,1,8000,A,25.0,RENT,70000.0,22,1,0.76
6916,1,3000,A,1.0,RENT,64170.0,22,1,0.8
6917,0,3000,B,5.0,RENT,35000.0,22,0,0.02
6918,1,8500,C,5.0,RENT,40000.0,23,1,0.87
6919,0,8000,B,3.0,RENT,48000.0,26,0,0.08
6920,1,10000,B,8.0,RENT,60000.0,46,1,0.79
6921,0,12000,B,0.0,RENT,60000.0,25,0,0.17
6922,0,11200,C,13.0,MORTGAGE,179000.0,31,0,0.16
6923,0,5000,B,3.0,RENT,25000.0,29,0,0.13
6924,0,2500,C,0.0,MORTGAGE,38000.0,33,0,0.12
6925,0,1500,A,0.0,RENT,22800.0,40,0,0.19
6926,1,9000,A,1.0,MORTGAGE,110000.0,22,1,0.67
6927,0,2100,A,2.0,RENT,21000.0,34,0,0.24
6928,1,22000,D,1.0,OWN,60000.0,28,1,0.89
6929,0,4200,A,4.0,RENT,47500.0,24,0,0.19
6930,0,7000,A,5.0,RENT,21600.0,23,0,0.2
6931,1,12000,C,4.0,RENT,60000.0,39,1,0.92
6932,1,4500,B,12.0,RENT,66000.0,25,1,0.74
6933,1,5000,C,4.0,RENT,41000.0,22,1,0.89
6934,1,8475,B,10.0,RENT,38423.87,32,1,0.91
6935,1,7500,D,3.0,MORTGAGE,55000.0,24,1,0.95
6936,0,12000,B,5.0,RENT,40000.0,31,0,0.16
6937,0,7200,A,2.0,RENT,59000.0,22,0,0.17
6938,0,14000,A,6.0,MORTGAGE,124000.0,33,0,0.05
6939,1,5000,B,6.0,RENT,60000.0,27,1,0.85
6940,1,7500,C,4.0,OWN,32000.0,23,1,0.91
6941,1,7500,B,5.0,MORTGAGE,78000.0,30,1,0.75
6942,0,6925,A,3.0,RENT,39500.0,30,0,0.05
6943,0,8000,B,6.0,RENT,25000.0,43,0,0.09
6944,0,24000,A,4.0,RENT,85000.0,32,0,0.16
6945,0,3000,C,3.0,MORTGAGE,45000.0,22,0,0.1
6946,1,13650,D,2.0,MORTGAGE,57600.0,27,1,0.95
6947,1,4375,E,3.0,RENT,22044.0,24,1,0.91
6948,0,21000,B,8.0,MORTGAGE,113000.0,25,0,0.09
6949,0,5000,C,2.0,MORTGAGE,100000.0,29,0,0.11
6950,1,2650,A,19.0,RENT,10000.0,31,1,0.81
6951,1,5000,B,8.0,RENT,40000.0,22,1,0.91
6952,0,7000,B,12.0,MORTGAGE,54072.0,34,0,0.16
6953,1,20000,D,1.0,MORTGAGE,48000.0,33,1,0.91
6954,0,9000,A,0.0,MORTGAGE,30000.0,32,0,0.08
6955,1,6500,D,2.0,MORTGAGE,73000.0,26,1,0.79
6956,1,10000,B,4.0,RENT,24000.0,25,1,0.86
6957,1,24250,D,2.0,MORTGAGE,120000.0,23,1,0.83
6958,1,20500,F,4.0,MORTGAGE,100000.0,27,1,0.9
6959,0,6000,A,20.0,MORTGAGE,60000.0,23,0,0.07
6960,1,11200,D,15.0,RENT,55259.0,33,1,0.79
6961,0,6000,A,21.0,RENT,53000.0,25,0,0.01
6962,0,6000,B,26.0,OTHER,69996.0,40,0,0.14
6963,0,12000,C,5.0,RENT,75000.0,21,0,0.2
6964,1,2500,C,0.0,RENT,42000.0,22,1,0.97
6965,1,4900,B,2.0,RENT,38400.0,25,1,0.9
6966,1,3600,D,2.0,RENT,132000.0,33,1,0.9
6967,0,6000,A,3.0,RENT,24000.0,69,0,0.18
6968,0,9000,D,23.0,MORTGAGE,72000.0,25,0,0.16
6969,1,5000,B,8.0,RENT,29865.0,22,1,0.96
6970,1,10275,A,5.0,RENT,32400.0,29,1,0.85
6971,0,7000,A,5.0,MORTGAGE,80000.0,26,0,0.06
6972,1,3000,B,4.0,MORTGAGE,32000.0,24,1,0.86
6973,1,2800,A,30.0,MORTGAGE,52800.0,36,1,0.81
6974,0,4800,A,29.0,OWN,75000.0,22,0,0.18
6975,1,8000,B,9.0,RENT,50000.0,29,1,0.77
6976,0,20000,B,0.0,MORTGAGE,57000.0,23,0,0.3
6977,0,21250,A,4.0,MORTGAGE,57996.0,22,0,0.08
6978,1,11000,C,2.0,OWN,33000.0,21,1,0.93
6979,0,9000,E,1.0,RENT,39996.0,24,0,0.23
6980,0,10000,C,1.0,MORTGAGE,58200.0,22,0,0.07
6981,1,3000,D,0.0,RENT,51996.0,22,1,0.87
6982,1,14500,A,14.0,MORTGAGE,70000.0,24,1,0.67
6983,0,3000,A,5.0,RENT,59000.0,23,0,0.14
6984,1,12000,C,2.0,RENT,37008.0,25,1,0.86
6985,0,9000,C,2.0,RENT,90000.0,27,0,0.22
6986,1,1000,A,5.0,RENT,9600.0,24,1,0.72
6987,1,4000,C,4.0,RENT,107000.0,32,1,0.77
6988,1,2000,D,0.0,RENT,48000.0,32,1,0.86
6989,1,25000,F,1.0,MORTGAGE,230000.0,29,1,0.91
6990,1,8000,A,22.0,RENT,42672.48,27,1,0.82
6991,0,30000,D,12.0,MORTGAGE,106982.0,22,0,0.14
6992,0,7800,B,2.0,RENT,80000.0,23,0,0.11
6993,1,5000,C,6.086331901181525,RENT,30000.0,23,1,0.86
6994,1,12000,A,3.0,MORTGAGE,120000.0,39,1,0.63
6995,0,4800,A,2.0,RENT,20000.0,28,0,0.1
6996,1,5000,A,10.0,MORTGAGE,90000.0,30,1,0.86
6997,0,6000,A,0.0,OWN,21600.0,39,0,0.19
6998,1,7000,B,15.0,RENT,45000.0,25,1,0.73
6999,0,7000,A,14.0,OWN,90000.0,22,0,0.1
7000,0,5000,D,12.0,RENT,60000.0,28,0,0.0
7001,1,16000,C,2.0,RENT,41900.0,21,1,0.92
